상호,주소,별점,메뉴
이특집 군자직영점,서울 광진구 능동로36길 24,4.3,"뽈살(160g)(10,900원), 주먹(160g)(12,900원), 항정(160g)(13,900원), 배받이껍데기(180g)(7,900원), 통갈매기살(180g)(12,900원), 숙성생삼겹살(180g)(13,900원), 숙성생돼지막창(180g)(12,900원), 생소갈빗살(150g)(14,900원), 수제양념생소갈빗살(150g)(14,900원), 이베리코꽃목살(170g)(17,900원)"
가미정,서울 광진구 군자로 182,4.3,"가미정샤브샤브(9,000원), 가미정국수전골(8,000원), 버섯불고기(12,000원), 곱창전골(중)(25,000원), 생삼겹살(13,000원)"
간장삼겹살 동방생고기 건대점,서울 광진구 아차산로31길 28 2층,4.6,"원조 청주 간장삼겹살(15,000원), 목살(15,000원), 항정살(16,000원), 가브리살(15,000원), 냉동 간장삼겹살(9,900원), 소주(5,000원), 맥주(5,000원), 음료수(2,000원)"
거시기대구뽈찜,서울 광진구 답십리로 364 1층 102호,4.8,"뽈지리탕 (소)(26,000원), 뽈찜 (소)(29,000원), 아구찜 (소)(35,000원), 쭈꾸미볶음 (2인)(24,000원), 뽈지리탕 (2인)(18,000원)"
온달집 건대점,서울 광진구 아차산로33길 46,1.9,"[찐맛집] 닭다리살(26,000원), [찐맛집] 무뼈닭발(26,000원), [찐맛집] 꼼장어(26,000원), [찐맛집] 닭똥집(26,000원), 간장마요밥(6,000원), 심야우동(7,000원), 치즈떡볶이(14,000원), 코카콜라(2,000원), 칠성사이다(2,000원), 코카콜라 제로(2,000원), 토닉워터(3,000원)"
능동숯불갈비,서울 광진구 면목로 55 1층,3.7,"돼지갈비(15,000원), 생삼겹살(15,000원), 소불고기전골(17,000원), 제육볶음(9,000원), 부대찌개(8,000원), 김치찌개(8,000원)"
가마솥영양탕,서울 광진구 긴고랑로22길 32 1층,4.9,"삼계탕(13,000원), 옻삼계탕(15,000원), 옻백숙(65,000원), 보신 수육(22,000원), 보신 무침(22,000원), 보신 전골(20,000원), 보신탕 (대)(15,000원), 흑염소 수육(23,000원), 흑염소 무침(23,000원), 흑염소전골(23,000원), 흑염소탕(대)(15,000원)"
망향비빔국수 화양점,서울 광진구 광나루로 352 1층,4.7,"비빔국수(9,000원), 잔치국수(8,500원), 김치잔치국수(8,500원), 얼큰잔치국수(8,500원), 통등심 돈까스(10,000원), 손만두(5,000원), 갈비만두(5,000원), 치즈만두(5,000원), 팝콘만두(5,000원), 여릉콩국수(검은콩)(10,500원), 열무국수(10,500원), 홀육수(미니국물)(500원), 김말이5개(5,000원), 아기국수(3,000원), 치킨가라아게6개(5,000원), 비빔양념3인분＋건면3인분＋야채＋백김치 （비조리）(22,000원), 뚱캔 펩시제로(2,000원), 뚱캔 펩시콜라(2,000원), 뚱캔 칠성사이다(2,000원), 뚱캔 칠성사이다제로(2,000원), 뚱캔 잔치집식혜(2,000원), 뚱캔 밀키스(2,000원), 뚱캔 탐스제로 파인애플(2,000원), 뚱캔 탐스제로 사과키위(2,000원)"
오봉집 군자점,서울 광진구 능동로34길 27 108~109호,3.2,"（50g 더드려요）오봉집스페셜(59,000원), （시그니처）가브리살 보쌈(33,000원), （불향가득）직화 낙지볶음(28,000원), （사랑해요） 오봉집조.개.탕(18,000원), 1인 보쌈 정식(12,000원), 1인 직화낙지 정식(15,000원), 매생이 연포탕 보쌈(59,000원), 매생이 연포탕(30,000원), （환상조합）직화 제낙볶음(28,000원), （고기가득）직화 제육볶음(24,000원), （따듯해요） 가브리수육전골(34,000원), （시원해요） 얼큰낙지전골(30,000원), （안주최고） 직화 오돌뼈(18,000원), （막 맛국수） 쟁반막국수(9,000원), 1인 직화제육 정식(12,000원), 고기 만두 4p(6,000원), 김치 만두4p(6,000원), 참이슬 오리지널(4,000원), 참이슬 후레쉬(4,000원), 진로 이즈백(4,000원), 처음처럼(4,000원), 새로(4,000원), 카스(4,000원), 테라(4,000원), 켈리(4,000원), 한맥(4,000원), 지평생막걸리(4,000원), 장수막걸리(4,000원), 청하(5,000원), 별빛청하(6,000원)"
세꼬시마을,서울 광진구 면목로 38 1층,1.0,"도다리세꼬시(35,000원), 도다리회(40,000원), 광어회(25,000원), 광어세꼬시(22,000원), 우럭회(30,000원)"
서민닭갈비곱창 중곡본점,서울 광진구 영화사로 3,4.8,"막창구이 (2인분)(20,000원), 알곱창볶음 (2인분)(20,000원), 야채곱창 (2인분)(18,000원), 순대볶음 (2인분)(20,000원), 오돌뼈 (2인분)(20,000원), 오소리감투 (2인분)(20,000원), 순대곱창볶음 (2인분)(19,000원), 오소리곱창볶음 (2인분)(20,000원), 곱창허파볶음 (2인분)(20,000원), 떡볶이 (1인분)(3,000원), 순대 (1인분)(3,000원), 오뎅 (1인분)(1,500원), 만두 (2개)(1,000원), 계란 (2개)(1,000원)"
과장님댁시즌2,서울 광진구 동일로22길 31 2층,5.0,"고등어 소금구이(13,000원), 삼치 소금구이(14,000원), 가자미 두마리구이(15,000원), 꽁치 묵은 김치찜(20,000원), 빨강 해물 짬뽕탕(15,000원)"
콩심 콩나물국밥전문점 어린이대공원점,서울 광진구 능동로 256 1층,2.9,"콩나물국밥(5,500원), 김치콩나물국밥(6,500원), 만두콩나물국밥(6,500원), 만두김치콩나물국밥(7,000원), 굴국밥(8,000원), 황태콩나물국밥(7,000원), 전주비빔밥(6,500원)"
맛찌네,서울 광진구 동일로22길 26 1층,2.7,"생고기 김치찌개 (소)(18,000원), 묵은지 돼지 갈비찜 (소)(26,000원), 삼겹 김치찜 (소)(20,000원), 실타래 감자전(12,000원), 비엔나 후라이(10,000원)"
하나마당,서울 광진구 뚝섬로28길 4 1층,4.5,"팥칼국수(7,500원), 팥칼국수+옹심이(8,000원), 팥옹심이(9,000원), 팥국물(9,000원), 포장(소)-모든메뉴(5,000원), 포장(중)-모든메뉴(9,000원), 포장(대)-모든메뉴(17,000원)"
고공 중곡점,서울 광진구 긴고랑로 63 1층,4.5,"특목살(17,000원), 미삼겹(17,000원), 토시살(20,000원), 본갈비(22,000원), 치마육회(20,000원)"
명동찌개마을,서울 광진구 자양로18길 5 1층,4.3,"양푼이통돼지김치찌개(2인)(16,000원), 양푼이동태탕(2인)(18,000원), 양푼이알곤이탕(2인)(20,000원), 양마니제육볶음(2인)(22,000원), 삼겹김치찜(중)(28,000원), 양푼이닭볶음탕(중)(25,000원)"
제일족발곱창,서울 광진구 긴고랑로11길 11 1층,4.8,"곱창(7,000원), 순대국(6,000원), 잔치국수(3,000원), 비빔국수(3,000원), 팥죽(3,000원), 호박죽(3,000원), 족발(17,000원)"
환이네갈비살 본점,서울 광진구 아차산로29길 24 1층,3.9,"소갈비살(120g)(14,000원), 차돌박이(120g)(14,000원), 생삼겹살(170g)(12,000원), 한우육회(150g)(20,000원), 차돌된장(4,000원), 비빔냉면(7,000원), 물냉면(7,000원)"
봉추찜닭 군자역점,서울 광진구 능동로35길 7 2층,3.6,"봉추찜닭 小(27,000원), 봉추찜닭 中(40,000원), 봉추찜닭 大(52,000원), 봉추찜닭（순살）小(28,000원), 봉추찜닭（순살）中(42,000원), 봉추찜닭（순살）大(54,000원), 두가지치즈(4,000원), 공기밥(1,000원), 누룽지비빔밥(3,000원), 사이다(2,000원), 캔콜라(2,000원), 마운틴듀(2,000원), 콜라 1.25L(3,000원), 햇복분자(13,000원), 소주(5,000원), 맥주（카스）(5,000원), 청하(5,000원), 처음처럼(5,000원), 참이슬 후레쉬(5,000원), 진로이즈백(5,000원), 청하(5,000원), 참이슬 오리지널(5,000원), 새로(5,000원), 카스(5,000원), 테라(5,000원), 장수막걸리(4,000원), 복분자주(13,000원)"
곱창이야기 강변점,서울 광진구 구의강변로7길 3,4.2,"국내모듬곱창(43,800원), 볶음밥(3,000원), 콜라(2,000원), 스프라이트(2,000원)"
대구생태한마리 건대점,서울 광진구 동일로22길 22 1층,4.3,"동태해물탕(소)(23,000원), 매콤명태조림(소)(25,000원), 동태전(10,000원), 황태구이(10,000원)"
아람보리밥국수,서울 광진구 동일로30길 41 1층,4.5,"보리밥(8,000원), 열무국수(6,000원), 비빔국수(6,000원)"
엄마24시순대,서울 광진구 뚝섬로 472 1층,4.2,"순대국＋순대국＋머리고기（소）(33,800원), 순대국＋머리고기（소）(22,900원), 순대국＋편육（소）(17,900원), 머리고기(17,000원), 직만순대(13,000원), 순대국(10,900원), 우거지수대국(11,900원), 얼큰순대육개장(11,900원), 오소리순대국(13,900원), 순대곱창전골 1인분(18,000원), 순대국＋순대국＋편육（중）(32,800원), 순대국＋순대국＋편육（소）(28,800원), 순대국＋순대국＋순대（대）(32,800원), 순대국＋순대국＋순대 （소）(28,800원), 순대국＋순대（소）(17,900원), 편육(11,000원), 술국(18,000원), 오소리감투(18,000원), 공기밥(1,000원), 콜라355mL(2,000원), 사이다355mL(2,000원), 처음처럼(5,000원), 참이슬 후레쉬(5,000원), 진로이즈백(5,000원), 청하(6,000원), 참이슬 오리지널(5,000원), 새로(4,000원), 카프리(5,000원), 카스(5,000원), 장수막걸리(4,000원)"
명가닭갈비,서울 광진구 아차산로 262 더샵스타시티 지하 1층,2.0,"막국수(6,000원), 치즈닭갈비 (1인분)(11,600원), 명가닭갈비 (1인분)(9,600원), 삼겹살닭갈비 (1인분)(10,600원), 콘볶음밥(3,000원)"
갈비집 본,서울 광진구 아차산로31길 23 2층,4.8,"생갈비(160g)(17,000원), 본목살(160g)(17,000원), 등심덧살(160g)(18,000원), 항정살(160g)(18,000원)"
울트라곱창,서울 광진구 동일로24길 95-1,3.9,"SET A(24,000원), SET B(23,000원), SET C(22,000원), SET D(21,000원), 야채곱창 (1인분)(9,000원), 울트라곱창 (2~3인분)(24,000원), 막창소금구이 1인분)(11,000원), 막창양념구이 (1인분)(11,000원), 뼈없는 매콤닭발(11,000원), 닭똥집 소금구이(11,000원), 닭볶이(14,000원)"
소문난순대국왕족발,서울 광진구 능동로47길 21 1층,2.9,"직화 불족발(35,000원), 혼족(17,000원), 야채곱창볶음소(13,000원), 반반머리고기(20,000원), 머리고기(20,000원), 술국(12,000원), 영양족발(30,000원), 반반불족발(35,000원), 알곱창소(13,000원), 순대곱창볶음(18,000원), 순대국(10,000원), 미니족(13,000원), 오소리감투(20,000원), 왕특대＋곱창볶음（2인분）＋술국(51,000원), 불족발（반반족발）＋곱창볶음（2인분）＋술국(59,000원), 공기밥(1,000원), 김치(1,000원), 깍두기(1,000원), 콜라(2,000원), 사이다(2,000원)"
백무동,서울 광진구 아차산로 441 승지빌딩 1층,3.9,"얼큰돼지국밥(12,000원), 모듬수육(32,000원), 육전(21,000원), 돼지국밥(11,000원), 특돼지국밥(13,000원), 특얼큰돼지국밥(14,000원), 맛보기수육(7,000원), 소꼬리찜(61,000원), 직화 오징어볶음(11,000원), 고기만두(6,000원), 술국(21,000원), 수육전골(37,000원), 공기밥(1,000원), 콜라(2,000원), 사이다(2,000원), 제로콜라(2,000원), 토닉워터(2,000원), 일품진로(25,000원), 화요(25,000원), 복분자(15,000원), 참이슬(5,000원), 처음처럼(5,000원), 참이슬오리지널(5,000원), 진로(5,000원), 새로(5,000원), 청하(6,000원), 막걸리(5,000원), 카스(5,000원), 테라(5,000원)"
속리산흑염소,서울 광진구 용마산로4길 16,5.0,"흑염소 곰탕(18,000원), 흑염소탕(18,000원), 수육 (1인분)(38,000원), 전골 (1인분)(36,000원), 무침 (1인분)(36,000원)"
전주콩나물국밥,서울 광진구 면목로 158,5.0,"콩나물국밥(6,000원), 콩나물 따로 국밥(6,500원), 콩나물 황태해장국(8,000원), 굴매생이(9,000원), 육개장(8,000원)"
토속보양탕,서울 광진구 광나루로52길 112 1층,5.0,
이찌방이야기 건대본점,서울 광진구 동일로22길 57 1층,4.4,"혜자바지락탕(10,900원), 쫄면순두부(11,900원), 닭고기토마토나베(11,900원), 얼큰해물짬뽕탕(10,900원), 나가사키짬뽕탕(10,900원), 소고기버섯전골(11,900원), 돈까스김치나베(10,900원), 소고기나베(11,900원), 이찌방오뎅탕(9,900원), 칼칼번데기탕(5,500원), 오꼬노미야끼(8,500원), 매콤오꼬노미야끼(9,500원), 모듬튀김(5,900원), 은행꼬치(5개)(4,500원), 치킨가라아게(11,900원), 살치살타다끼(11,900원), 매콤골뱅이소면(11,900원), 날치알타코와사비(5,900원), 케이준샐러드(8,900원), 타코야키(6,500원), 매콤타코야끼(7,500원), 버팔로윙(10개)(11,900원), 돈까스치즈떡볶이(11,900원), 우삼겹볶음우동(10,900원), 튀김듬뿍떡볶이(11,900원), 오징어땅콩(11,900원), 철판치즈김치볶음밥(9,900원), 페퍼로니피자(11,900원), 고르곤졸라피자(10,900원), 치즈오돌뼈볶음(10,900원), 모듬소시지(11,900원), 해장라면(6,000원), 날치알주먹밥(4,500원)"
빨간감자탕,서울 광진구 자양로 116 웰츠타워 1층 117호,4.9,"🔥낙지 직화뼈구이🔥(56,000원), 뼈갓츠 (중)(42,000원), 직화뼈구이 (대)(45,000원), 직화뼈구이 (특대)(52,000원), 뼈갓츠 (대)(48,000원), 직화뼈구이 (중)(38,000원), 커리직화뼈구이 (중)(38,000원), 커리직화뼈구이 (대)(45,000원), 커리직화뼈구이 (특대)(52,000원), 간장직화뼈구이 (중)(38,000원), 간장직화뼈구이 (대)(45,000원), 간장직화뼈구이 (특대)(52,000원), 감자탕 (소)(32,000원), 감자탕 (중)(38,000원), 감자탕 (대)(45,000원), 포장 (1인)(12,000원), 포장 (2인)(22,000원)"
외양간,서울 광진구 아차산로25길 18 1층,4.8,"특수부위모듬(13,000원), 키조개관자+묵은지(10,000원), 차돌된장라면/찌개(6,000원), 차돌볶음밥(4,000원)"
삼겹몽 자양본점,서울 광진구 뚝섬로 507 1층,4.4,"한돈생삼겹살 (180g)(14,900원), 한돈급냉삼겹살 (180g)(13,900원), 매운오징어볶음(15,000원)"
구의 생태대구동태전문,서울 광진구 아차산로53길 21 1층,3.5,"대구탕(15,000원), 동태탕(8,000원), 내장탕(10,000원), 코다리찜(35,000원)"
부영정육식당,서울 광진구 능동로8길 19 1층,3.2,"안창(45,000원), 살치살(45,000원), 갈비살(40,000원), 꽃등심(40,000원), 차돌배기(30,000원), 육회(소)(30,000원), 목항정살(18,000원), 생삼겹살(16,000원), 목살(16,000원)"
장수손두부,서울 광진구 영화사로13길 4,4.6,"두부김치(10,000원), 김치찌개(15,000원), 두부전골(18,000원), 두부조림(10,000원), 순두부(5,000원)"
미진축산 건대점,서울 광진구 동일로22길 64 1층,2.2,
천년초손칼국수,서울 광진구 아차산로 431,4.7,"바지락칼국수(10,000원), 들깨수제비(10,000원), 들깨칼국수(10,000원), 얼큰수제비(10,000원), 팥칼국수(11,000원), 팥옹심이(12,000원), 냉콩국수(11,000원), 왕만두(9,000원), 치즈김치전(12,000원), 열무비빔막국수(10,000원), 열무김치(1kg)(15,000원)"
닭한마리마을,서울 광진구 자양로49길 25,4.9,"닭한마리(소)(24,000원), 닭볶음탕(소)(24,000원), 능이닭한마리(소)(39,000원)"
현이네고기국수,서울 광진구 군자로3길 23 1층,4.4,"고기국수(9,000원), 마늘고기국수(9,500원), 홍고기국수(9,500원), 홍마늘고기국수(10,000원), 비빔고기(4,000원), 매실유자주스(3,000원)"
집밥엄마손,서울 광진구 자양번영로 13 1층,4.4,"옻오리(60,000원), 삼겹살(1인)(14,000원), 갈치조림(10,500원), 제육볶음(9,500원), 집밥(7,500원)"
꿀쌈함흥면옥 중곡점,서울 광진구 면목로 52 1층,3.8,"매운갈비전골(소)(42,000원), 제육한판(소)(25,000원), 옛날전통불고기구이(2인이상)(16,000원), 옛날전통불고기전골(2인이상)(16,000원), 회냉면(10,000원), 도가니탕(15,000원), 특갈비탕(15,000원), 매운갈비찜(15,000원), 갈비탕(13,000원), 불고기뚝배기(11,000원), 제육뚝배기(9,000원), 설렁탕(9,000원), 비빔냉면(9,000원), 물냉면(9,000원)"
광수육회 중곡본점,서울 광진구 면목로13길 3 1층,4.7,"육회(11,000원), 육사시미(24,000원), 고추장육회(20,000원), 육회비빔밥(9,500원), 소고기국밥(9,500원), 불고기비빔밥(9,500원), 장조림덮밥(9,500원), 아기주먹밥(6,000원), 비빔육회(20,000원)"
예원곱창막창 능동점,서울 광진구 능동로36길 49,3.6,"야채곱창(9,000원), 순대곱창(10,000원), 오돌곱창(10,000원), 알곱창(11,000원), 양념막창 소금구이(12,000원), 소막창(13,000원)"
