상호,주소,별점,메뉴
노모어피자 건대점,서울 광진구 동일로22길 81 2층 202호,2.5,"반 반 피 자（L）(26,800원), 치즈피자 L(24,800원), 페퍼로니피자 L(27,800원), 더블페퍼로니피자 L(29,800원), 스윗고구마피자 L(29,800원), 베이컨포테이토피자 L(29,800원), 반 반 피 자（R）(19,800원), 페퍼로니피자 P(10,800원), 옥수수새우피자 P(13,800원), 스윗고구마피자 R(21,800원), 옥수수새우피자 R(23,800원), 옥수수새우피자 L(32,800원), 버팔로 윙（10개）(10,500원), Z 1 뷔유2베에에엔（1주문당 1건만 가능）(100원), 화이트 시푸드 피자 P(13,800원), 치즈피자 P(9,800원), 더블페퍼로니피자 P(12,800원), 체다베이컨피자 P(11,300원), 베이컨포테이토피자 P(11,800원), 스윗고구마피자 P(12,800원), 에멘탈머쉬룸피자 P(12,800원), 슈퍼콤비네이션피자 P(13,800원), 베이컨하와이안 피자 P(12,800원), 바질마스카포네뇨끼피자 P(12,800원), 콰트로치즈피자 P(12,800원), 콰트로머쉬룸불고기피자 P(13,800원), 화이트 시푸드 피자 R(23,800원), 치즈피자 R(18,800원), 페퍼로니피자 R(19,800원), 더블페퍼로니피자 R(21,800원)"
오스테리아현,서울 광진구 능동로 237 리스빌딩 1층,,"해산물 파스타(36,000원), 버섯 크림 리조또(28,000원), 키조개 오일파스타(29,000원), 암소한우안심 크림 파스타(38,000원), 해산물 리조또(36,000원), 암소한우안심 샤프란 리조또(38,000원), 포르치니 크림 파스타(25,000원), 수제소세지 토마토 파스타(27,000원), 바질페스토 크림 파스타(23,000원)"
라칸티네,서울 광진구 능동로 282 1-2층,4.0,"레몬펜넬리조또(23,000원)"
플록,서울 광진구 자양로19길 8 광석빌딩 1층,4.6,"어니언스프(15,000원)"
파쏘,서울 광진구 군자로 174,4.3,"새우 엔초비 오일 그라탕(19,000원), 까르보나라(13,000원), 생합찜(19,000원), 가지구이(19,000원), 트리빠(21,000원), 새우로제(14,000원), 포르게타(24,000원)"
피자헛 군자2호점,서울 광진구 능동로 345,4.1,"[New] 페페로니 치즈딥(28,900원), 씨푸드킹 L & 코카-콜라 세트(39,200원), 프리미엄 반반피자 (L)(32,900원), 오리지널 반반피자 （L）(27,000원), 팬 반반피자 （L）(27,000원), 콤비네이션 L(28,900원), 페페로니 러버 L(26,900원), 치즈 러버 L(24,900원), 콤비네이션 M(23,900원), （팬） 페페로니 러버 L(26,900원), [봄 한정판] 체리블라썸 수퍼슈프림(38,900원), [봄 한정판] 체리블라썸 씨푸드킹(41,900원), [봄 한정판] 체리블라썸 페페로니(31,900원), [봄 한정판] 체리블라썸 콤비네이션(33,900원), [New] 콤비네이션 치즈딥(30,900원), [New] LA BBQ 불고기 치즈딥(32,900원), [New] 올라 타코 L(34,900원), [New] 올라 타코 M(29,500원), [New] 페페로니 치즈딥 L & 코카-콜라 세트(31,200원), [New] 콤비네이션 치즈딥 L & 코카-콜라 세트(33,200원), [New] LA BBQ불고기 치즈딥 L & 코카-콜라 세트(35,200원), 수퍼슈프림 L & 코카-콜라 세트(36,200원), 립스테이크 L & 코카-콜라 세트(39,200원), 씬 반반피자 （L）(27,000원), 골드 콘 하베스트 L(30,900원), LA BBQ 불고기 L(30,900원), 멜팅치즈 포테이토 L(28,900원), 알로하 하와이 L(28,900원), 할라 페페로니 러버 L(27,900원), 페페로니 러버 M(21,900원)"
도미노피자 군자점,서울 광진구 능동로 253 태영빌딩 1층,2.2,"블랙타이거 슈림프 L 콜라 세트(39,200원), 와와웨 스테이크 L 콜라 세트(36,200원), [스프라이트] 포테이토 L 세트(29,600원), 블록버스터4 L 제로 콜라 세트(39,200원), 와일드 와일드 웨스트 스테이크 L(33,900원), 블랙타이거 슈림프 L(36,900원), K-쌈장 채끝스테이크+포테이토  L(30,900원), 리얼불고기 L(29,900원), 슈퍼디럭스 L(28,900원), 뉴욕 오리진 L(29,900원), 포테이토 L 콜라 세트(30,200원), 포테이토 L 제로 콜라 세트(30,200원), 포테이토 더블치즈엣지 L(32,900원), 필라델피아 치즈 스테이크 L(28,900원), K-쌈장 채끝 스테이크 L(33,900원), K-쌈장 채끝 스테이크 M(28,000원), K-Rib&치즈 L(33,900원), K-Rib&치즈 M(28,000원), 와일드 와일드 웨스트 스테이크 M(28,000원), 베스트 콰트로 L(36,900원), 베스트 콰트로 M(29,500원), 블랙타이거 슈림프 M(30,000원), 블록버스터 4 L(36,900원), 블록버스터 4 M(29,500원), K-쌈장 채끝 스테이크+블랙타이거 슈림프 L(35,400원), K-쌈장 채끝스테이크+K-Rib&치즈  L(33,900원), 포테이토 L(27,900원), 슈퍼슈프림 L(27,900원), 우리 고구마 L(30,900원), 베이컨체더치즈 L(27,900원)"
피자헛 구의점,서울 광진구 아차산로 431 1층,4.5,"[한정 특가] 1+1 오리지널 (M)(30,900원), [한정 특가] 1+1 오리지널 (L)(41,900원), 프리미엄 반반피자 (L)(32,900원), 콤비네이션 L(28,900원), 페페로니 러버 L(26,900원), 콤비네이션 M(23,900원), 멜팅치즈 포테이토 M(23,900원), 수퍼슈프림 L(33,900원), （팬） 멜팅치즈 포테이토 L(28,900원), 오리지널 피자 세트 M （오리지널 피자 M ＋ 파스타）(27,800원), [봄 한정판] 체리블라썸 수퍼슈프림(38,900원), [봄 한정판] 체리블라썸 씨푸드킹(41,900원), [봄 한정판] 체리블라썸 페페로니(31,900원), [봄 한정판] 체리블라썸 콤비네이션(33,900원), [New] 페페로니 치즈딥(28,900원), [New] 콤비네이션 치즈딥(30,900원), [New] LA BBQ 불고기 치즈딥(32,900원), [New] 올라 타코 L(34,900원), [New] 올라 타코 M(29,500원), [New] 페페로니 치즈딥 L & 코카-콜라 세트(31,200원), [New] 콤비네이션 치즈딥 L & 코카-콜라 세트(33,200원), [New] LA BBQ불고기 치즈딥 L & 코카-콜라 세트(35,200원), 수퍼슈프림 L & 코카-콜라 세트(36,200원), 립스테이크 L & 코카-콜라 세트(39,200원), 씨푸드킹 L & 코카-콜라 세트(39,200원), 오리지널 반반피자 （L）(27,000원), 팬 반반피자 （L）(27,000원), 씬 반반피자 （L）(27,000원), 골드 콘 하베스트 L(30,900원), LA BBQ 불고기 L(30,900원)"
그레베르,서울 광진구 광나루로 595 광장자이아파트 상가동 1층 4호,3.8,"프레쉬 크리미 치즈 피자(23,000원), Signature 7 Prime born Rib(79,000원), 크런치 볼룸 시저샐러드(14,000원), 프레쉬 토마토 수제 크리미 치즈 파스타(21,000원)"
제레미버거,서울 광진구 동일로60길 44 1층,4.4,"치즈버거(7,900원), 렛미인버거(8,900원), 콘치즈버거(8,900원), 제레미버거(9,500원), 칠리버거(10,500원), 더블패티치즈(11,500원), 머쉬룸바베큐버거(9,500원), 호놀룰루버거(11,500원), 비프&슈림프버거(11,900원), 더블치즈버거 세트(16,900원), 제레미버거 세트(14,900원), 머쉬룸버거 세트(14,900원), 어니언링(8,500원), 수아레즈(10,500원), 필리치즈스테이크(11,900원), 치즈버거 세트(13,900원), 렛미인버거 세트(14,500원), 콘치즈버거 세트(14,500원), 수아레즈 세트(15,900원), 칠리버거 세트(15,900원), 호놀룰루 세트(16,900원), 필리치즈스테이크 세트(17,500원), 비프&슈림프버거 세트(17,500원), 프렌치프라이(6,000원), 치즈프라이(7,500원), 스리라차치즈프라이(8,500원), 벨기에 프라이(수제타르타르+치즈+베이컨)(8,500원), 칠리치즈 프라이(9,000원), 고구마 프라이(8,500원), 베이컨추가(1,000원)"
라 파밀리아,서울 광진구 능동로 90 더클래식500 6층,4.2,"가리비 구이(20,000원), 전복과 아스파라거스(22,000원), 돌문어와 트러플 향을 가미한 감자 구이(22,000원), 오징어를 곁들인 먹물 리조또(26,000원), 블랙 타이거 새우와 포르치니 버섯 리조또(25,000원)"
베트남쌍둥이쌀국수 분짜,서울 광진구 아차산로31길 54,4.4,"C세트(15,000원), 월남쌈(7,500원), 양지 쌀국수(한우사골 18시간)(11,000원), 사태고기 쌀국수(한우사골)(12,000원), 분짜(best)(14,500원), A세트(25,000원), B세트(17,000원), 월남쌈+짜조 세트(14,000원), 짜조(7,500원), 팟타이(12,000원), 새우볶음밥(12,000원), 비빔국수(소고기)(12,000원), Nem Nuong Nha Trang SET(20,000원), Nem Iui SET(15,000원), Bun Bo Hue(12,000원), Bun Dau Mam Tom(14,500원), Xoi Cha Ruoc(10,000원), Bun Thit Nuong (분팃능)(12,000원), Ga U Muoi(15,500원), Bun Ca 생선국수(12,000원), Ga Luoc(18,000원), Xoi Ga(15,000원), 콜라(2,000원), 그린티 ( Tra Xanh O do)(3,000원), 코코넛캔 ( nuoc dua lon)(3,000원), 제로콜라(2,000원), 환타(2,000원), 사탕수수 음료 캔 ( nuoc mia lon)(3,000원), 패션 후르츠 음료 ( nuoc chanh leo )(3,000원), 원터 멜론 음료( nuoc tra bi dao)(3,000원)"
도미노피자 구의광장점,서울 광진구 광나루로 562,2.3,"블랙타이거 슈림프 L 콜라 세트(39,200원), 와와웨 스테이크 L 콜라 세트(36,200원), [스프라이트] 포테이토 L 세트(29,600원), 와일드 와일드 웨스트 스테이크 L(33,900원), 베스트 콰트로 L(36,900원), 베스트 콰트로 M(29,500원), 블랙타이거 슈림프 L(36,900원), K-쌈장 채끝 스테이크+블랙타이거 슈림프 L(35,400원), 포테이토 L(27,900원), 슈퍼디럭스 L(28,900원), 슈퍼슈프림 L(27,900원), 우리 고구마 L(30,900원), 필라델피아 치즈 스테이크 L(28,900원), K-쌈장 채끝 스테이크 L(33,900원), K-쌈장 채끝 스테이크 M(28,000원), K-Rib&치즈 L(33,900원), K-Rib&치즈 M(28,000원), 와일드 와일드 웨스트 스테이크 M(28,000원), 블랙타이거 슈림프 M(30,000원), K-쌈장 채끝스테이크+K-Rib&치즈  L(33,900원), K-쌈장 채끝스테이크+포테이토  L(30,900원), 리얼불고기 L(29,900원), 뉴욕 오리진 L(29,900원), 베이컨체더치즈 L(27,900원), 와와웨 스테이크 L 웨스턴핫윙 세트(46,000원), 블랙타이거 슈림프 L 웨스턴핫윙 세트(49,000원), 포테이토 L 웨스턴핫윙 세트(40,000원), 포테이토 L 콜라 세트(30,200원), 포테이토 L 제로 콜라 세트(30,200원), [스프라이트] 와와웨 스테이크 L 세트(35,600원)"
더피자보이즈 광진군자점,서울 광진구 능동로 275-1 동원빌딩 2층,,"(R) Super Supreme(20,000원), 레드락(4,000원), 버드와이저(6,000원), 스텔라 아르투아(7,000원), 호가든(8,000원)"
아마노,서울 광진구 자양로39길 20 1층,4.4,"파파델레(13,000원), 아라비아따(12,000원), 다떼리노(16,000원), 카프리치오사(18,000원), 마르게리따(14,000원), 루꼴라피자(16,000원), 아마노(16,000원), 포르마지(17,000원), 디아볼라(17,000원), 하몬(19,000원)"
쉐프케이 아차산직영점,서울 광진구 천호대로127길 22 1층,5.0,"아마트리치아나(10,500원), 알리오 올리오(10,500원), 까르보나라(10,500원), 밀라노 그릴 찹스테이크(20,500원), 감바스 알 아히요(17,500원), 리코타치즈@토마토샐러드(16,500원), 제노바 해산물 스튜(20,500원), 헝가리 굴라쉬(20,500원), 삭슈카<에그인 헬>(20,500원), 마르게리따(13,500원), 고르곤 졸라(14,500원), 애플 시나몬(15,500원), 감베로니 피자(16,500원), 빨강이 뚝배기 피자(14,500원), 미트소스치즈그라탕(11,500원), 베이컨 크림 알리오(11,500원), 해산물 크림(11,500원), 트러플 오일 버섯크림 리조또(11,500원)"
노모어피자 구의점,서울 광진구 자양로 147 서원빌딩 1층,5.0,"옥수수새우피자 R(22,800원)"
페르바코,서울 광진구 능동로16길 30 1층,5.0,
새미,서울 광진구 천호대로143길 34 1층,4.6,"깻잎 페스토 파스타(11,900원), 베이컨 까르보나라(11,900원), 뽀모도로(11,900원), 베이컨 할라피뇨(11,900원), 해산물 오일 파스타(12,900원), 해산물 토마토 파스타(12,900원), 해산물 크림 파스타(12,900원), 새우 날치알 크림 파스타(12,900원), 빼쉐(12,900원), 아마트리치아나(11,900원), 치킨 로제 파스타(12,900원), 고르곤 졸라 피자(11,900원), 마르게리따 피자(11,900원), 고구마 피자(11,900원), 페퍼로니 피자(11,900원), 우삼겹 오일 파스타(12,900원), 페퍼로니 아라비아따(12,900원), 비프 카레 크림 파스타(13,900원), 크림 빠네(13,900원), 로제 빠네(13,900원)"
능동타코집,서울 광진구 능동로32길 5 1층,4.7,"하드쉘타코 2개(8,900원)"
파파존스 건대점,서울 광진구 아차산로 289 1층,4.0,"스타라이트 바질 오리지널 크러스트 L(31,500원), 리치 앤 랜치 크랩 오리지널 크러스트 L(39,500원), 더블 핫 앤 스파이시 멕시칸 스파이시 갈릭 치즈롤 L(33,500원), 수퍼 파파스 오리지널 크러스트 L(28,500원), 그린잇 식물성 마가리타 오리지널 크러스트 L(26,500원), 그린잇 식물성 가든 스페셜 오리지널 크러스트 L(29,500원), 존스 페이버릿 오리지널 크러스트 L(29,500원), 스파이시 이탈리안 오리지널 크러스트 L(27,500원), 아이리쉬 포테이토 오리지널 크러스트 L(27,500원), 프리미엄 직화불고기 오리지널 크러스트 L(29,500원), 식스 치즈 오리지널 크러스트 L(26,500원), 마가리타 오리지널 크러스트 L(23,500원), 수퍼 파파스 스파이시 갈릭 치즈롤 L(32,500원), 수퍼 파파스 오리지널 크러스트 R(19,900원), 더블 초코칩 브라우니(12,900원), 올미트 오리지널 크러스트 L(29,500원), 스파이시 치킨랜치 오리지널 크러스트 L(29,500원), 햄 머쉬룸 식스 치즈 오리지널 크러스트 L(28,500원), 위스콘신 치즈 포테이토 오리지널 크러스트 L(29,500원), 더블 치즈버거 오리지널 크러스트 L(29,500원), 치킨 바베큐 오리지널 크러스트 L(27,500원), 페퍼로니 오리지널 크러스트 L(25,500원), 하와이안 오리지널 크러스트 L(26,500원), 가든 스페셜 오리지널 크러스트 L(26,500원), 리치 앤 랜치 크랩 스파이시 갈릭 치즈롤 크러스트 L(43,500원), 존스 페이버릿 스파이시 갈릭 치즈롤 L(33,500원), 올미트 스파이시 갈릭 치즈롤 L(33,500원), 스파이시 치킨 랜치 스파이시 갈릭 치즈롤 L(33,500원), 햄 머쉬룸 식스 치즈 스파이시 갈릭 치즈롤 L(32,500원), 위스콘신 치즈 포테이토 스파이시 갈릭 치즈롤 L(33,500원)"
도미노피자 중곡점,서울 광진구 용마산로 39,2.7,"블랙타이거 슈림프 L 콜라 세트(39,200원), 와와웨 스테이크 L 콜라 세트(36,200원), [스프라이트] 포테이토 L 세트(29,600원), 블록버스터4 L 제로 콜라 세트(39,200원), 와일드 와일드 웨스트 스테이크 L(33,900원), 베스트 콰트로 L(36,900원), 블랙타이거 슈림프 L(36,900원), 포테이토 L(27,900원), 슈퍼디럭스 L(28,900원), 슈퍼슈프림 L(27,900원), 뉴욕 오리진 L(29,900원), 베이컨체더치즈 L(27,900원), 우리 고구마 더블치즈엣지 L(35,900원), 필라델피아 치즈 스테이크 L(28,900원), K-쌈장 채끝 스테이크 L(33,900원), K-쌈장 채끝 스테이크 M(28,000원), K-Rib&치즈 L(33,900원), K-Rib&치즈 M(28,000원), 와일드 와일드 웨스트 스테이크 M(28,000원), 베스트 콰트로 M(29,500원), 블랙타이거 슈림프 M(30,000원), 블록버스터 4 L(36,900원), 블록버스터 4 M(29,500원), K-쌈장 채끝 스테이크+블랙타이거 슈림프 L(35,400원), K-쌈장 채끝스테이크+K-Rib&치즈  L(33,900원), K-쌈장 채끝스테이크+포테이토  L(30,900원), 리얼불고기 L(29,900원), 우리 고구마 L(30,900원), 와와웨 스테이크 L 웨스턴핫윙 세트(46,000원), 블랙타이거 슈림프 L 웨스턴핫윙 세트(49,000원)"
파파존스 광진점,서울 광진구 능동로 266 광정빌딩 1층,5.0,"스타라이트 바질 오리지널 크러스트 L(31,500원), 리치 앤 랜치 크랩 오리지널 크러스트 L(39,500원), 더블 핫 앤 스파이시 멕시칸 스파이시 갈릭 치즈롤 L(33,500원), 수퍼 파파스 오리지널 크러스트 L(28,500원), 그린잇 식물성 마가리타 오리지널 크러스트 L(26,500원), 그린잇 식물성 가든 스페셜 오리지널 크러스트 L(29,500원), 존스 페이버릿 오리지널 크러스트 L(29,500원), 올미트 오리지널 크러스트 L(29,500원), 스파이시 치킨랜치 오리지널 크러스트 L(29,500원), 가든 스페셜 스파이시 갈릭 치즈롤 L(30,500원), 수퍼 파파스 치즈롤 크러스트 L(32,500원), 수퍼 파파스 오리지널 크러스트 R(19,900원), 치킨 파마산 파파 바이트(8,900원), 파파스 파스타（화이트）(8,900원), 파파스 윙(9,900원), 스파이시 이탈리안 오리지널 크러스트 L(27,500원), 햄 머쉬룸 식스 치즈 오리지널 크러스트 L(28,500원), 위스콘신 치즈 포테이토 오리지널 크러스트 L(29,500원), 더블 치즈버거 오리지널 크러스트 L(29,500원), 아이리쉬 포테이토 오리지널 크러스트 L(27,500원), 치킨 바베큐 오리지널 크러스트 L(27,500원), 프리미엄 직화불고기 오리지널 크러스트 L(29,500원), 식스 치즈 오리지널 크러스트 L(26,500원), 마가리타 오리지널 크러스트 L(23,500원), 페퍼로니 오리지널 크러스트 L(25,500원), 하와이안 오리지널 크러스트 L(26,500원), 가든 스페셜 오리지널 크러스트 L(26,500원), 리치 앤 랜치 크랩 스파이시 갈릭 치즈롤 크러스트 L(43,500원), 수퍼 파파스 스파이시 갈릭 치즈롤 L(32,500원), 존스 페이버릿 스파이시 갈릭 치즈롤 L(33,500원)"
